web-scraper-order,web-scraper-start-url,expansion
"1647758800-6131","https://www.ncbi.nlm.nih.gov/mesh/?term=Adenocarcinoma","A malignant epithelial tumor with a glandular organization."
"1647741356-1243","https://www.ncbi.nlm.nih.gov/mesh/?term=WKY","null"
"1647741742-1393","https://www.ncbi.nlm.nih.gov/mesh/?term=N-Methyltransferases","Enzymes that catalyze the methylation of arginine residues of proteins to yield N-mono- and N,N-dimethylarginine. This enzyme is found in many organs, primarily brain and spleen."
"1647757436-5824","https://www.ncbi.nlm.nih.gov/mesh/?term=C","A 9-kDa protein component of VERY-LOW-DENSITY LIPOPROTEINS and CHYLOMICRON REMNANTS. Apo C-III, synthesized in the liver, is an inhibitor of LIPOPROTEIN LIPASE. Apo C-III modulates the binding of chylomicron remnants and VLDL to receptors (RECEPTORS, LDL) thus decreases the uptake of triglyceride-rich particles by the liver cells and subsequent degradation. The normal Apo C-III is glycosylated. There are several polymorphic forms with varying amounts of SIALIC ACID (Apo C-III-0, Apo C-III-1, and Apo C-III-2)."
"1647740352-854","https://www.ncbi.nlm.nih.gov/mesh/?term=Aortitis","Inflammation of the wall of the AORTA."
"1647748386-3564","https://www.ncbi.nlm.nih.gov/mesh/?term=Nicotinic","Drugs that bind to and activate nicotinic cholinergic receptors (RECEPTORS, NICOTINIC). Nicotinic agonists act at postganglionic nicotinic receptors, at neuroeffector junctions in the peripheral nervous system, and at nicotinic receptors in the central nervous system. Agents that function as neuromuscular depolarizing blocking agents are included here because they activate nicotinic receptors, although they are used clinically to block nicotinic transmission."
"1647739997-716","https://www.ncbi.nlm.nih.gov/mesh/?term=Funnel","A developmental anomaly in which the lower sternum is posteriorly dislocated and concavely deformed, resulting in a funnel-shaped thorax."
"1647748175-3503","https://www.ncbi.nlm.nih.gov/mesh/?term=Cadmium","An element with atomic symbol Cd, atomic number 48, and atomic weight 112.41. It is a metal and ingestion will lead to CADMIUM POISONING."
"1647748359-3555","https://www.ncbi.nlm.nih.gov/mesh/?term=Forearm","Part of the upper extremity in humans and primates extending from the ELBOW to the WRIST."
"1647740888-1062","https://www.ncbi.nlm.nih.gov/mesh/?term=Proximal","The renal tubule portion that extends from the BOWMAN CAPSULE in the KIDNEY CORTEX into the KIDNEY MEDULLA. The proximal tubule consists of a convoluted proximal segment in the cortex, and a distal straight segment descending into the medulla where it forms the U-shaped LOOP OF HENLE."
"1647751203-4285","https://www.ncbi.nlm.nih.gov/mesh/?term=Investigational","Drugs which have received FDA approval for human testing but have yet to be approved for commercial marketing. This includes drugs used for treatment while they still are undergoing clinical trials (Treatment IND). The main heading includes drugs under investigation in foreign countries."
"1647758008-5946","https://www.ncbi.nlm.nih.gov/mesh/?term=SCID","Mice homozygous for the mutant autosomal recessive gene ""scid"" which is located on the centromeric end of chromosome 16. These mice lack mature, functional lymphocytes and are thus highly susceptible to lethal opportunistic infections if not chronically treated with antibiotics. The lack of B- and T-cell immunity resembles severe combined immunodeficiency (SCID) syndrome in human infants. SCID mice are useful as animal models since they are receptive to implantation of a human immune system producing SCID-human (SCID-hu) hematochimeric mice."
"1647754188-5054","https://www.ncbi.nlm.nih.gov/mesh/?term=Vera","A myeloproliferative disorder of unknown etiology, characterized by abnormal proliferation of all hematopoietic bone marrow elements and an absolute increase in red cell mass and total blood volume, associated frequently with splenomegaly, leukocytosis, and thrombocythemia. Hematopoiesis is also reactive in extramedullary sites (liver and spleen). In time myelofibrosis occurs."
"1647756905-5720","https://www.ncbi.nlm.nih.gov/mesh/?term=Embryonic","The anatomical parts that make up an organism in the early stages of development."
"1647746344-2958","https://www.ncbi.nlm.nih.gov/mesh/?term=Isotypes","null"
"1647738867-278","https://www.ncbi.nlm.nih.gov/mesh/?term=Friedreich","An autosomal recessive disease, usually of childhood onset, characterized pathologically by degeneration of the spinocerebellar tracts, posterior columns, and to a lesser extent the corticospinal tracts. Clinical manifestations include GAIT ATAXIA, pes cavus, speech impairment, lateral curvature of spine, rhythmic head tremor, kyphoscoliosis, congestive heart failure (secondary to a cardiomyopathy), and lower extremity weakness. Most forms of this condition are associated with a mutation in a gene on chromosome 9, at band q13, which codes for the mitochondrial protein frataxin. (From Adams et al., Principles of Neurology, 6th ed, p1081; N Engl J Med 1996 Oct 17;335(16):1169-75) The severity of Friedreich ataxia associated with expansion of GAA repeats in the first intron of the frataxin gene correlates with the number of trinucleotide repeats. (From Durr et al, N Engl J Med 1996 Oct 17;335(16):1169-75)"
"1647753174-4784","https://www.ncbi.nlm.nih.gov/mesh/?term=B7-1","A costimulatory ligand membrane glycoprotein that contains a V2 type and C2 IMMUNOGLOBULIN DOMAIN and is expressed by ANTIGEN-PRESENTING CELLS. It binds to CTLA-4 ANTIGEN with high specificity and to CD28 ANTIGEN with low specificity. The interaction of CD80 with CD28 ANTIGEN provides a costimulatory signal to T-LYMPHOCYTES, while its interaction with CTLA-4 ANTIGEN may play a role in inducing PERIPHERAL TOLERANCE."
"1647755351-5379","https://www.ncbi.nlm.nih.gov/mesh/?term=Caspases","A family of intracellular CYSTEINE ENDOPEPTIDASES that play a role in regulating INFLAMMATION and APOPTOSIS. They specifically cleave peptides at a CYSTEINE amino acid that follows an ASPARTIC ACID residue. Caspases are activated by proteolytic cleavage of a precursor form to yield large and small subunits that form the enzyme. Since the cleavage site within precursors matches the specificity of caspases, sequential activation of precursors by activated caspases can occur."
"1647743057-1905","https://www.ncbi.nlm.nih.gov/mesh/?term=Minimally","Procedures that avoid use of open, invasive surgery in favor of closed or local surgery. These generally involve use of laparoscopic devices and remote-controlled manipulation of instruments with indirect observation of the surgical field through an endoscope or similar device."
"1647755545-5428","https://www.ncbi.nlm.nih.gov/mesh/?term=Bile","An emulsifying agent produced in the LIVER and secreted into the DUODENUM. Its composition includes BILE ACIDS AND SALTS; CHOLESTEROL; and ELECTROLYTES. It aids DIGESTION of fats in the duodenum."
"1647747034-3165","https://www.ncbi.nlm.nih.gov/mesh/?term=Monophenol","An enzyme of the oxidoreductase class that catalyzes the reaction between L-tyrosine, L-dopa, and oxygen to yield L-dopa, dopaquinone, and water. It is a copper protein that acts also on catechols, catalyzing some of the same reactions as CATECHOL OXIDASE. EC 1.14.18.1."
"1647748013-3455","https://www.ncbi.nlm.nih.gov/mesh/?term=Spermatozoa","Mature male germ cells derived from SPERMATIDS. As spermatids move toward the lumen of the SEMINIFEROUS TUBULES, they undergo extensive structural changes including the loss of cytoplasm, condensation of CHROMATIN into the SPERM HEAD, formation of the ACROSOME cap, the SPERM MIDPIECE and the SPERM TAIL that provides motility."
"1647742675-1756","https://www.ncbi.nlm.nih.gov/mesh/?term=Locus","A regulatory region first identified in the human beta-globin locus but subsequently found in other loci. The region is believed to regulate GENETIC TRANSCRIPTION by opening and remodeling CHROMATIN structure. It may also have enhancer activity."
"1647739356-467","https://www.ncbi.nlm.nih.gov/mesh/?term=Network","Meta-analysis of randomized trials in which estimates of comparative treatment effects are visualized and interpreted from a network of interventions that may or may not have been evaluated directly against each other. Common considerations in network meta-analysis include conceptual and statistical heterogeneity and incoherence."
"1647750143-4014","https://www.ncbi.nlm.nih.gov/mesh/?term=Particle","The interactions of particles responsible for their scattering and transformations (decays and reactions). Because of interactions, an isolated particle may decay into other particles. Two particles passing near each other may transform, perhaps into the same particles but with changed momenta (elastic scattering) or into other particles (inelastic scattering). Interactions fall into three groups: strong, electromagnetic, and weak. (From McGraw-Hill Encyclopedia of Science and Technology, 7th ed)"
"1647755194-5340","https://www.ncbi.nlm.nih.gov/mesh/?term=Viremia","The presence of viruses in the blood."
"1647746588-3031","https://www.ncbi.nlm.nih.gov/mesh/?term=troglodytes","The common chimpanzee, a species of the genus Pan, family HOMINIDAE. It lives in Africa, primarily in the tropical rainforests. There are a number of recognized subspecies."
"1647749560-3878","https://www.ncbi.nlm.nih.gov/mesh/?term=Immunomagnetic","A cell-separation technique where magnetizable microspheres or beads are first coated with monoclonal antibody, allowed to search and bind to target cells, and are then selectively removed when passed through a magnetic field. Among other applications, the technique is commonly used to remove tumor cells from the marrow (BONE MARROW PURGING) of patients who are to undergo autologous bone marrow transplantation."
"1647758613-6086","https://www.ncbi.nlm.nih.gov/mesh/?term=Up-Regulation","A positive regulatory effect on physiological processes at the molecular, cellular, or systemic level. At the molecular level, the major regulatory sites include membrane receptors, genes (GENE EXPRESSION REGULATION), mRNAs (RNA, MESSENGER), and proteins."
"1647742975-1873","https://www.ncbi.nlm.nih.gov/mesh/?term=Resting","Freedom from activity."
"1647745270-2651","https://www.ncbi.nlm.nih.gov/mesh/?term=Surgery","A specialty in which manual or operative procedures are used in the treatment of disease, injuries, or deformities."
"1647757099-5759","https://www.ncbi.nlm.nih.gov/mesh/?term=Processing","The steps that generate the 3' ends of mature RNA molecules. For most mRNAs (RNA, MESSENGER), 3' end processing referred to as POLYADENYLATION includes the addition of POLY A."
"1647753819-4943","https://www.ncbi.nlm.nih.gov/mesh/?term=Interleukin-18","A cytokine which resembles IL-1 structurally and IL-12 functionally. It enhances the cytotoxic activity of NK CELLS and CYTOTOXIC T-LYMPHOCYTES, and appears to play a role both as neuroimmunomodulator and in the induction of mucosal immunity."
"1647750449-4084","https://www.ncbi.nlm.nih.gov/mesh/?term=Cervix","The neck portion of the UTERUS between the lower isthmus and the VAGINA forming the cervical canal."
"1647739528-534","https://www.ncbi.nlm.nih.gov/mesh/?term=Hyponatremia","null"
"1647754589-5174","https://www.ncbi.nlm.nih.gov/mesh/?term=Capture","Techniques using a laser to cut away and harvest a specific cell or cluster of cells from a tissue section while viewing it under the microscope."
"1647743668-2138","https://www.ncbi.nlm.nih.gov/mesh/?term=Morphogenesis","The development of anatomical structures to create the form of a single- or multi-cell organism. Morphogenesis provides form changes of a part, parts, or the whole organism."
"1647739523-532","https://www.ncbi.nlm.nih.gov/mesh/?term=Peanut","A plant genus of the family FABACEAE that includes peanuts."
"1647743960-2228","https://www.ncbi.nlm.nih.gov/mesh/?term=Nuclease","Techniques for measuring specific nucleic acid interaction with another nucleic acid or with a protein by digestion of the non-interacting nucleic acid by various nucleases. After all non-interacting regions are eliminated by nuclease digestion, the protected nucleic acid that remains is analyzed. DNA FOOTPRINTING utilizes this technique to analyze the DNA contact sites of DNA-BINDING PROTEINS."
"1647743449-2055","https://www.ncbi.nlm.nih.gov/mesh/?term=Solving","A learning situation involving more than one alternative from which a selection is made in order to attain a specific goal."
"1647743828-2183","https://www.ncbi.nlm.nih.gov/mesh/?term=Monoacylglycerol","GLYCEROL esterified with a single acyl (FATTY ACIDS) chain."
"1647749622-3893","https://www.ncbi.nlm.nih.gov/mesh/?term=Garcinia","A plant genus of the family CLUSIACEAE. Members contain XANTHONES."
"1647749945-3966","https://www.ncbi.nlm.nih.gov/mesh/?term=Microinjections","null"
"1647740711-993","https://www.ncbi.nlm.nih.gov/mesh/?term=Mitogens","Substances that stimulate mitosis and lymphocyte transformation. They include not only substances associated with LECTINS, but also substances from streptococci (associated with streptolysin S) and from strains of alpha-toxin-producing staphylococci. (Stedman, 25th ed)"
"1647742849-1824","https://www.ncbi.nlm.nih.gov/mesh/?term=Solanum","A plant genus of the family SOLANACEAE. Members contain SOLANACEOUS ALKALOIDS. Some species in this genus are called deadly nightshade which is also a common name for ATROPA BELLADONNA."
"1647749072-3753","https://www.ncbi.nlm.nih.gov/mesh/?term=Online","Pharmacy services accessed via electronic means."
"1647742212-1576","https://www.ncbi.nlm.nih.gov/mesh/?term=Exosomes","null"
"1647751316-4317","https://www.ncbi.nlm.nih.gov/mesh/?term=History","Record and study of past events."
"1647741198-1182","https://www.ncbi.nlm.nih.gov/mesh/?term=MHC","Genetic loci in the vertebrate major histocompatibility complex which encode polymorphic characteristics not related to immune responsiveness or complement activity, e.g., B loci (chicken), DLA (dog), GPLA (guinea pig), H-2 (mouse), RT-1 (rat), HLA-A, -B, and -C class I genes of man."
"1647750934-4208","https://www.ncbi.nlm.nih.gov/mesh/?term=Paired","A family of transcription factors that control EMBRYONIC DEVELOPMENT within a variety of cell lineages. They are characterized by a highly conserved paired DNA-binding domain that was first identified in DROSOPHILA segmentation genes."
"1647753913-4972","https://www.ncbi.nlm.nih.gov/mesh/?term=Erdheim-Chester","null"
"1647743985-2235","https://www.ncbi.nlm.nih.gov/mesh/?term=Lignin","The most abundant natural aromatic organic polymer found in all vascular plants. Lignin together with cellulose and hemicellulose are the major cell wall components of the fibers of all wood and grass species. Lignin is composed of coniferyl, p-coumaryl, and sinapyl alcohols in varying ratios in different plant species. (From Merck Index, 11th ed)"
"1647739989-713","https://www.ncbi.nlm.nih.gov/mesh/?term=QT","A condition that is characterized by episodes of fainting (SYNCOPE) and varying degree of ventricular arrhythmia as indicated by the prolonged QT interval. The inherited forms are caused by mutation of genes encoding cardiac ion channel proteins. The two major forms are ROMANO-WARD SYNDROME and JERVELL-LANGE NIELSEN SYNDROME."
"1647751462-4356","https://www.ncbi.nlm.nih.gov/mesh/?term=pylori","A spiral bacterium active as a human gastric pathogen. It is a gram-negative, urease-positive, curved or slightly spiral organism initially isolated in 1982 from patients with lesions of gastritis or peptic ulcers in Western Australia. Helicobacter pylori was originally classified in the genus CAMPYLOBACTER, but RNA sequencing, cellular fatty acid profiles, growth patterns, and other taxonomic characteristics indicate that the micro-organism should be included in the genus HELICOBACTER. It has been officially transferred to Helicobacter gen. nov. (see Int J Syst Bacteriol 1989 Oct;39(4):297-405)."
"1647744935-2558","https://www.ncbi.nlm.nih.gov/mesh/?term=Somatomedins","null"
"1647738667-201","https://www.ncbi.nlm.nih.gov/mesh/?term=Antitussive","Agents that suppress cough. They act centrally on the medullary cough center. EXPECTORANTS, also used in the treatment of cough, act locally."
"1647740734-1002","https://www.ncbi.nlm.nih.gov/mesh/?term=Tetrahymena","A genus of ciliate protozoa commonly used in genetic, cytological, and other research."
"1647748609-3628","https://www.ncbi.nlm.nih.gov/mesh/?term=Conservation","Agents that inhibit BONE RESORPTION and/or favor BONE MINERALIZATION and BONE REGENERATION. They are used to heal BONE FRACTURES and to treat METABOLIC BONE DISEASES such as OSTEOPOROSIS."
"1647747235-3229","https://www.ncbi.nlm.nih.gov/mesh/?term=Abdomen","That portion of the body that lies between the THORAX and the PELVIS."
"1647755645-5453","https://www.ncbi.nlm.nih.gov/mesh/?term=cerevisiae","Proteins obtained from the species SACCHAROMYCES CEREVISIAE. The function of specific proteins from this organism are the subject of intense scientific interest and have been used to derive basic understanding of the functioning similar proteins in higher eukaryotes."
"1647746692-3062","https://www.ncbi.nlm.nih.gov/mesh/?term=A3","Compounds that selectively bind to and block the activation of ADENOSINE A3 RECEPTORS."
"1647754266-5077","https://www.ncbi.nlm.nih.gov/mesh/?term=Jaw","Bony structure of the mouth that holds the teeth. It consists of the MANDIBLE and the MAXILLA."
"1647754241-5070","https://www.ncbi.nlm.nih.gov/mesh/?term=Processes","The processes by which organisms utilize organic substances as their nutrient sources. Contrasts with AUTOTROPHIC PROCESSES which make use of simple inorganic substances as the nutrient supply source. Heterotrophs can be either chemoheterotrophs (or chemoorganotrophs) which also require organic substances such as glucose for their primary metabolic energy requirements, or photoheterotrophs (or photoorganotrophs) which derive their primary energy requirements from light. Depending on environmental conditions some organisms can switch between different nutritional modes (AUTOTROPHY; heterotrophy; chemotrophy; or PHOTOTROPHY) to utilize different sources to meet their nutrients and energy requirements."
"1647741471-1288","https://www.ncbi.nlm.nih.gov/mesh/?term=Histoplasma","A mitosporic Onygenales fungal genus causing HISTOPLASMOSIS in humans and animals. Its single species is Histoplasma capsulatum which has two varieties: H. capsulatum var. capsulatum and H. capsulatum var. duboisii. Its teleomorph is AJELLOMYCES capsulatus."
"1647759852-6421","https://www.ncbi.nlm.nih.gov/mesh/?term=Piperazines","null"
"1647753857-4955","https://www.ncbi.nlm.nih.gov/mesh/?term=C-Reactive","A plasma protein that circulates in increased amounts during inflammation and after tissue damage. C-Reactive Protein measured by more sensitive methods often for coronary heart disease risk assessment is referred to as High Sensitivity C-Reactive Protein (hs-CRP)."
"1647744951-2564","https://www.ncbi.nlm.nih.gov/mesh/?term=Astrocytes","A class of large neuroglial (macroglial) cells in the central nervous system - the largest and most numerous neuroglial cells in the brain and spinal cord. Astrocytes (from ""star"" cells) are irregularly shaped with many long processes, including those with ""end feet"" which form the glial (limiting) membrane and directly and indirectly contribute to the BLOOD-BRAIN BARRIER. They regulate the extracellular ionic and chemical environment, and ""reactive astrocytes"" (along with MICROGLIA) respond to injury."
"1647748619-3630","https://www.ncbi.nlm.nih.gov/mesh/?term=Scavenger","Apparatus for removing exhaled or leaked anesthetic gases or other volatile agents, thus reducing the exposure of operating room personnel to such agents, as well as preventing the buildup of potentially explosive mixtures in operating rooms or laboratories."
"1647760036-6468","https://www.ncbi.nlm.nih.gov/mesh/?term=Kinases","A rather large group of enzymes comprising not only those transferring phosphate but also diphosphate, nucleotidyl residues, and others. These have also been subdivided according to the acceptor group. (From Enzyme Nomenclature, 1992) EC 2.7."
"1647758843-6141","https://www.ncbi.nlm.nih.gov/mesh/?term=Transitional","A malignant neoplasm derived from TRANSITIONAL EPITHELIAL CELLS, occurring chiefly in the URINARY BLADDER; URETERS; or RENAL PELVIS."
"1647743169-1948","https://www.ncbi.nlm.nih.gov/mesh/?term=Prophylactic","A sheath that is worn over the penis during sexual behavior in order to prevent pregnancy or spread of sexually transmitted disease."
"1647749046-3746","https://www.ncbi.nlm.nih.gov/mesh/?term=Glucuronides","null"
"1647744670-2472","https://www.ncbi.nlm.nih.gov/mesh/?term=Benzopyrenes","null"
"1647748035-3462","https://www.ncbi.nlm.nih.gov/mesh/?term=Achondroplasia","An autosomal dominant disorder that is the most frequent form of short-limb dwarfism. Affected individuals exhibit short stature caused by rhizomelic shortening of the limbs, characteristic facies with frontal bossing and mid-face hypoplasia, exaggerated lumbar lordosis, limitation of elbow extension, GENU VARUM, and trident hand. (Online Mendelian Inheritance in Man, http://www.ncbi.nlm.nih.gov/Omim, MIM#100800, April 20, 2001)"
"1647738903-292","https://www.ncbi.nlm.nih.gov/mesh/?term=Digitoxin","A cardiac glycoside sometimes used in place of DIGOXIN. It has a longer half-life than digoxin; toxic effects, which are similar to those of digoxin, are longer lasting. (From Martindale, The Extra Pharmacopoeia, 30th ed, p665)"
"1647741258-1205","https://www.ncbi.nlm.nih.gov/mesh/?term=Osteochondroma","A cartilage-capped benign tumor that often appears as a stalk on the surface of bone. It is probably a developmental malformation rather than a true neoplasm and is usually found in the metaphysis of the distal femur, proximal tibia, or proximal humerus. Osteochondroma is the most common of benign bone tumors."
"1647751591-4397","https://www.ncbi.nlm.nih.gov/mesh/?term=Radiation-Induced","Tumors, cancer or other neoplasms produced by exposure to ionizing or non-ionizing radiation."
"1647741623-1347","https://www.ncbi.nlm.nih.gov/mesh/?term=Granulosa","Supporting cells for the developing female gamete in the OVARY. They are derived from the coelomic epithelial cells of the gonadal ridge. Granulosa cells form a single layer around the OOCYTE in the primordial ovarian follicle and advance to form a multilayered cumulus oophorus surrounding the OVUM in the Graafian follicle. The major functions of granulosa cells include the production of steroids and LH receptors (RECEPTORS, LH)."
"1647739976-708","https://www.ncbi.nlm.nih.gov/mesh/?term=Torsades","A malignant form of polymorphic ventricular tachycardia that is characterized by HEART RATE between 200 and 250 beats per minute, and QRS complexes with changing amplitude and twisting of the points. The term also describes the syndrome of tachycardia with prolonged ventricular repolarization, long QT intervals exceeding 500 milliseconds or BRADYCARDIA. Torsades de pointes may be self-limited or may progress to VENTRICULAR FIBRILLATION."
"1647747645-3352","https://www.ncbi.nlm.nih.gov/mesh/?term=Calcifediol","The major circulating metabolite of VITAMIN D3. It is produced in the LIVER and is the best indicator of the body's vitamin D stores. It is effective in the treatment of RICKETS and OSTEOMALACIA, both in azotemic and non-azotemic patients. Calcifediol also has mineralizing properties."
"1647739345-463","https://www.ncbi.nlm.nih.gov/mesh/?term=Subtilisin","A serine endopeptidase isolated from Bacillus subtilis. It hydrolyzes proteins with broad specificity for peptide bonds, and a preference for a large uncharged residue in P1. It also hydrolyzes peptide amides. (From Enzyme Nomenclature, 1992) EC 3.4.21.62."
"1647753871-4959","https://www.ncbi.nlm.nih.gov/mesh/?term=Rectal","The insertion of drugs into the rectum, usually for confused or incompetent patients, like children, infants, and the very old or comatose."
"1647743376-2028","https://www.ncbi.nlm.nih.gov/mesh/?term=Lyases","A class of enzymes that catalyze the cleavage of C-C, C-O, and C-N, and other bonds by other means than by hydrolysis or oxidation. (Enzyme Nomenclature, 1992) EC 4."
"1647753685-4904","https://www.ncbi.nlm.nih.gov/mesh/?term=Orchiectomy","null"
"1647751238-4295","https://www.ncbi.nlm.nih.gov/mesh/?term=Paget's","An intraductal in situ carcinoma of the breast, characterized clinically by eczema-like inflammatory skin changes and histologically by infiltration of the dermis by malignant cells (Paget's cells)."
"1647752642-4663","https://www.ncbi.nlm.nih.gov/mesh/?term=Lipoprotein","Lipid-protein complexes involved in the transportation and metabolism of lipids in the body. They are spherical particles consisting of a hydrophobic core of TRIGLYCERIDES and CHOLESTEROL ESTERS surrounded by a layer of hydrophilic free CHOLESTEROL; PHOSPHOLIPIDS; and APOLIPOPROTEINS. Lipoproteins are classified by their varying buoyant density and sizes."
"1647750572-4111","https://www.ncbi.nlm.nih.gov/mesh/?term=Trisomy","The possession of a third chromosome of any one type in an otherwise diploid cell."
"1647754575-5170","https://www.ncbi.nlm.nih.gov/mesh/?term=(Cytosine-5-)-Methyltransferase","A DNA (cytosine-5-)-methyltransferase that contains a central CxxC type zinc finger motif. It binds poly(ADP)-ribose and its expression is regulated by POLY (ADP-RIBOSE) POLYMERASE-1. DNMT1 methylates CpG residues, with a preference for hemimethylated DNA, and associates with DNA replication sites in S PHASE to maintain the methylation pattern in the newly synthesized strand, which is essential for EPIGENETIC PROCESSES. It also associates with CHROMATIN during G2 PHASE and MITOSIS to maintain DNA methylation independently of replication. It is responsible for maintaining methylation patterns established in development; mutations in the DNMT1 gene are associated with HEREDITARY SENSORY NEUROPATHY TYPE 1 class E."
"1647748639-3635","https://www.ncbi.nlm.nih.gov/mesh/?term=Dehydroepiandrosterone","A major C19 steroid produced by the ADRENAL CORTEX. It is also produced in small quantities in the TESTIS and the OVARY. Dehydroepiandrosterone (DHEA) can be converted to TESTOSTERONE; ANDROSTENEDIONE; ESTRADIOL; and ESTRONE. Most of DHEA is sulfated (DEHYDROEPIANDROSTERONE SULFATE) before secretion."
"1647759132-6238","https://www.ncbi.nlm.nih.gov/mesh/?term=Sensitivity","Binary classification measures to assess test results. Sensitivity or recall rate is the proportion of true positives. Specificity is the probability of correctly determining the absence of a condition. (From Last, Dictionary of Epidemiology, 2d ed)"
"1647741412-1265","https://www.ncbi.nlm.nih.gov/mesh/?term=Acridine","Compounds that include the structure of acridine."
"1647760271-6529","https://www.ncbi.nlm.nih.gov/mesh/?term=Regression","A return to earlier, especially to infantile, patterns of thought or behavior, or stage of functioning, e.g., feelings of helplessness and dependency in a patient with a serious physical illness. (From APA, Thesaurus of Psychological Index Terms, 1994)."
"1647754113-5033","https://www.ncbi.nlm.nih.gov/mesh/?term=Factor-1","The smallest of the three prokaryotic initiation factors with a molecular size of approximately 8 kD. It binds near the A-site of the 30S subunit of RIBOSOMES and may play a role in preventing premature addition of aminoacyl-tRNA-linked PEPTIDE ELONGATION FACTOR TU to the ribosome during the initiation of a peptide chain (PEPTIDE CHAIN INITIATION, TRANSLATIONAL)."
"1647742388-1644","https://www.ncbi.nlm.nih.gov/mesh/?term=gingivalis","A species of gram-negative, anaerobic, rod-shaped bacteria originally classified within the BACTEROIDES genus. This bacterium produces a cell-bound, oxygen-sensitive collagenase and is isolated from the human mouth."
"1647756233-5580","https://www.ncbi.nlm.nih.gov/mesh/?term=Spot","Techniques for using whole blood samples collected on filter paper for a variety of clinical laboratory tests."
"1647751607-4402","https://www.ncbi.nlm.nih.gov/mesh/?term=Crk-Associated","A highly phosphorylated 130 kDa protein that associates with ONCOGENE PROTEIN CRK and ONCOGENE PROTEIN SRC. It undergoes tyrosine PHOSPHORYLATION in signaling pathways that regulate CELL MIGRATION and CELL PROLIFERATION."
"1647742554-1709","https://www.ncbi.nlm.nih.gov/mesh/?term=Capsaicin","An alkylamide found in CAPSICUM that acts at TRPV CATION CHANNELS."
"1647739270-434","https://www.ncbi.nlm.nih.gov/mesh/?term=Phytosterols","null"
"1647741829-1427","https://www.ncbi.nlm.nih.gov/mesh/?term=Factor-4G","A component of eukaryotic initiation factor-4F that is involved in multiple protein interactions at the site of translation initiation. Thus it may serve a role in bringing together various initiation factors at the site of translation initiation."
"1647754224-5065","https://www.ncbi.nlm.nih.gov/mesh/?term=Receptor-2","A 200-230-kDa tyrosine kinase receptor for vascular endothelial growth factors found primarily in endothelial and hematopoietic cells and their precursors. VEGFR-2 is important for vascular and hematopoietic development, and mediates almost all endothelial cell responses to VEGF."
"1647760242-6521","https://www.ncbi.nlm.nih.gov/mesh/?term=Frameshift","A type of mutation in which a number of NUCLEOTIDES deleted from or inserted into a protein coding sequence is not divisible by three, thereby causing an alteration in the READING FRAMES of the entire coding sequence downstream of the mutation. These mutations may be induced by certain types of MUTAGENS or may occur spontaneously."
"1647757778-5898","https://www.ncbi.nlm.nih.gov/mesh/?term=Transition","Demographic and epidemiologic changes that have occurred in the last five decades in many developing countries and that are characterized by major growth in the number and proportion of middle-aged and elderly persons and in the frequency of the diseases that occur in these age groups. The health transition is the result of efforts to improve maternal and child health via primary care and outreach services and such efforts have been responsible for a decrease in the birth rate; reduced maternal mortality; improved preventive services; reduced infant mortality, and the increased life expectancy that defines the transition. (From Ann Intern Med 1992 Mar 15;116(6):499-504)"
"1647756502-5637","https://www.ncbi.nlm.nih.gov/mesh/?term=LIM","A large class of structurally-related proteins that contain one or more LIM zinc finger domains. Many of the proteins in this class are involved in intracellular signaling processes and mediate their effects via LIM domain protein-protein interactions. The name LIM is derived from the first three proteins in which the motif was found: LIN-11, Isl1 and Mec-3."
"1647739379-476","https://www.ncbi.nlm.nih.gov/mesh/?term=Fluorinated","Steroids which are substituted with one or more fluorine atoms in any position."
"1647753841-4950","https://www.ncbi.nlm.nih.gov/mesh/?term=Interferon-gamma","The major interferon produced by mitogenically or antigenically stimulated LYMPHOCYTES. It is structurally different from TYPE I INTERFERON and its major activity is immunoregulation. It has been implicated in the expression of CLASS II HISTOCOMPATIBILITY ANTIGENS in cells that do not normally produce them, leading to AUTOIMMUNE DISEASES."
"1647754982-5287","https://www.ncbi.nlm.nih.gov/mesh/?term=Opisthorchiasis","null"
"1647748879-3701","https://www.ncbi.nlm.nih.gov/mesh/?term=Scientific","The study of natural phenomena by observation, measurement, and experimentation."
"1647757109-5761","https://www.ncbi.nlm.nih.gov/mesh/?term=Imaging","The use of molecularly targeted imaging probes to localize and/or monitor biochemical and cellular processes via various imaging modalities that include RADIONUCLIDE IMAGING; ULTRASONOGRAPHY; MAGNETIC RESONANCE IMAGING; FLUORESCENCE IMAGING; and MICROSCOPY."
"1647752969-4737","https://www.ncbi.nlm.nih.gov/mesh/?term=Steroids","A group of polycyclic compounds closely related biochemically to TERPENES. They include cholesterol, numerous hormones, precursors of certain vitamins, bile acids, alcohols (STEROLS), and certain natural drugs and poisons. Steroids have a common nucleus, a fused, reduced 17-carbon atom ring system, cyclopentanoperhydrophenanthrene. Most steroids also have two methyl groups and an aliphatic side-chain attached to the nucleus. (From Hawley's Condensed Chemical Dictionary, 11th ed)"
"1647744707-2482","https://www.ncbi.nlm.nih.gov/mesh/?term=Amplified","The detection of RESTRICTION FRAGMENT LENGTH POLYMORPHISMS by selective PCR amplification of restriction fragments derived from genomic DNA followed by electrophoretic analysis of the amplified restriction fragments."
